our_number,child_key_stage2,current_test_date,prev_test_date,days_since_prev_test_stage3,violation_severity,result_norm,class,variant,ogrn_naprav,name_naprav,ogrn_area,name_area,quality_score,risk_level
25-11-60295-000164-5,DOC|632665,2025-10-15,2025-10-01,14.0,critical,недостаточный,6,100607,1027739814178,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1290»,1027739814178,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1290»,0,low
25-11-20675-000148-4,DOC|1199618,2025-10-21,2025-10-07,14.0,critical,недостаточный,2,100207,1025403195432,"муниципальное бюджетное общеобразовательное учреждение города Новосибирска ""Средняя общеобразовательная школа № 1""",1025401019456,муниципальное автономное общеобразовательное учреждение города Новосибирска «Средняя общеобразовательная школа № 77»,0,low
25-11-40686-000016-6,DOC|0584948,2025-11-28,2025-11-14,14.0,critical,недостаточный,8,110808,1034316537177,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ № 32"" ГОРОДА КИРОВА",1114345025024,"Кировское областное государственное общеобразовательное бюджетное учреждение ""Центр дистанционного образования детей""",0,low
25-11-40686-000017-7,DOC|0584949,2025-11-28,2025-11-14,14.0,critical,достаточный,8,110808,1034316537177,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ № 32"" ГОРОДА КИРОВА",1114345025024,"Кировское областное государственное общеобразовательное бюджетное учреждение ""Центр дистанционного образования детей""",0,low
25-11-40686-000019-0,DOC|0682327,2025-11-28,2025-11-14,14.0,critical,недостаточный,8,110808,1034316537177,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ № 32"" ГОРОДА КИРОВА",1114345025024,"Кировское областное государственное общеобразовательное бюджетное учреждение ""Центр дистанционного образования детей""",0,low
25-11-20823-000064-4,DOC|0692783,2025-10-30,2025-10-15,15.0,critical,недостаточный,5,727.050502,1027200831338,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 88 города Тюмени,1027200823760,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 62 города Тюмени,2,medium
25-11-60152-000015-6,DOC|876301,2025-09-04,2025-08-20,15.0,critical,достаточный,1,109,1116215001275,"Муниципальное бюджетное общеобразовательное учреждение ""Спасская средняя общеобразовательная школа"" Спасского муниципального района Рязанской области",1036216001997,Областное государственное бюджетное общеобразовательное учреждение Полянская школа-интернат,0,low
25-11-20659-000078-6,DOC|727578,2025-09-06,2025-08-19,18.0,critical,недостаточный,7,90706,1024000959355,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа № 1 им. С.Т. Шацкого города Обнинска,1024000959421,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа  5 города Обнинска,2,medium
25-11-70111-000027-2,DOC|3814999,2025-09-06,2025-08-19,18.0,critical,недостаточный,1,90114,1024000538451,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа №1 г. Боровск""",1024000538451,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа №1 г. Боровск""",1,medium
25-11-10696-000001-1,DOC|N13195489,2025-09-08,2025-08-21,18.0,critical,достаточный,8,90806,1174704011393,муниципальное общеобразовательное бюджетное учреждение «Средняя общеобразовательная школа «Муринский центр образования № 2»,1154703002706,Муниципальное общеобразовательное бюджетное учреждение Средняя общеобразовательная школа Муринский центр образования № 1,1,medium
25-11-10696-000208-9,DOC|N13195959,2025-09-08,2025-08-21,18.0,critical,недостаточный,11,91106,1174704011393,Муниципальное общеобразовательное бюджетное учреждение «Средняя общеобразовательная школа «Муринский центр образования № 2»,1154703002706,Муниципальное общеобразовательное бюджетное учреждение Средняя общеобразовательная школа Муринский центр образования № 1,1,medium
25-11-60283-000041-7,DOC|14665843,2025-10-15,2025-09-26,19.0,critical,достаточный,7,100707,1027200822725,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 37 города Тюмени имени Героя Советского Союза Николая Ивановича Кузнецова,1227200015305,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа №56 города Тюмени,2,medium
25-11-10698-000008-9,DOC|266121,2025-09-08,2025-08-20,19.0,critical,достаточный,6,90606,1024701428718,"Муниципальное бюджетное общеобразовательное учреждение ""Кингисеппская средняя общеобразовательная школа № 6""",1024701427354,"Муниципальное бюджетное общеобразовательное учреждение ""Кингисеппская средняя общеобразовательная школа № 2 имени Е.Н.Мосиной""",1,medium
